origin_time,origin_time_2021,latitude,longitude,depth,magnitude,event_id,rupture_radius,uncertainty_x,uncertainty_y,uncertainty_z,uncertainty_time
2022-12-22 08:34:53.950,33381293.95,40.599167,-124.125667,17.46,0.55,1011186,0.010747,13.88524585,5.17908756,3.34445905,0.12412643
2022-12-22 08:38:08.920,33381488.92,40.494833,-124.431333,19.04,0.63,1011187,0.011784,7.76352346,3.13476909,1.73902929,0.19610202
2022-12-22 08:38:26.550,33381506.55,40.573333,-124.1405,6.19,0.52,1011188,0.010382,10.42018775,1.8699826,5.78560481,0.29080546
2022-12-22 08:38:50.860,33381530.86,40.527833,-124.361333,28.06,0.53,1011189,0.010502,8.27392416,6.23631004,2.46689631,0.2905004
2022-12-22 08:40:26.620,33381626.62,40.571667,-124.197667,20.47,0.45,1011190,0.009578,12.35502055,5.20048134,3.22747137,0.0993945
2022-12-22 08:41:01.830,33381661.83,40.641667,-124.026,24.42,0.58,1011191,0.011125,17.40894048,6.71952426,2.78861769,0.10735711
2022-12-22 08:44:52.530,33381892.53,40.582167,-123.8325,22.52,1.98,nc73822956,0.055755,13.4581344,4.40661056,3.67106729,0.27196515
2022-12-22 08:47:12.590,33382032.59,40.512167,-124.4545,19.93,3.93,nc73822961,0.526363,7.70958956,2.71207436,1.5942047,0.43885386
2022-12-22 08:49:36.160,33382176.16,40.517833,-124.408167,18.56,1.13,1011194,0.020955,6.10095439,2.14654164,1.62638837,0.25623798
2022-12-22 08:50:50.970,33382250.97,40.5425,-124.4805,11.57,0.86,1011195,0.015356,5.56457797,2.90488681,4.05446738,0.2320379
2022-12-22 08:52:45.220,33382365.22,40.522833,-124.405667,18.16,0.59,1011196,0.011253,6.26897706,2.15683378,2.15923758,0.377213
2022-12-22 08:54:01.940,33382441.94,40.668667,-124.043833,20.46,0.6,1011197,0.011384,16.64272318,5.29534219,3.97972259,0.58812594
2022-12-22 08:56:40.030,33382600.03,40.265833,-124.417333,3.84,0.71,1011198,0.012921,7.85920075,8.03509068,6.64461989,0.55297351
2022-12-22 08:58:58.370,33382738.37,40.512167,-124.406167,19.73,0.86,1011200,0.015356,7.38947799,2.81696597,1.4887144,0.55521011
2022-12-22 08:59:46.240,33382786.24,40.544333,-124.287667,18.38,0.55,1011202,0.010747,10.72024808,2.54778205,2.17499081,0.24634671
2022-12-22 09:01:27.660,33382887.66,40.528833,-124.001667,22.19,0.31,1011203,0.008152,16.69200922,8.97116386,3.19596555,0.01108426
2022-12-22 09:03:16.750,33382996.75,40.5155,-124.399167,20.64,0.8,1011204,0.014331,8.67915152,2.5407267,1.33730994,0.81525755
2022-12-22 09:04:10.080,33383050.08,40.514667,-124.4035,20.59,0.68,1011206,0.012482,7.71699014,4.84243308,1.69018103,0.11211491
2022-12-22 09:05:18.280,33383118.28,40.547667,-124.235,18.77,0.57,1011207,0.010997,10.79444157,3.00602453,2.84373865,0.23376656
2022-12-22 09:07:11.030,33383231.03,40.501667,-124.401,19.27,0.52,1011209,0.010382,8.65679604,4.23711107,1.71194478,0.21598411
2022-12-22 09:08:33.180,33383313.18,40.64,-124.054333,20.1,0.85,1011211,0.01518,13.69538916,5.74059186,3.29457766,0.17254961
2022-12-22 09:09:20.500,33383360.5,40.566,-123.9405,22.0,0.7,1011212,0.012773,15.81217595,5.69605255,3.61580326,0.26981211
2022-12-22 09:10:11.180,33383411.18,40.591,-124.3935,10.56,0.77,1011214,0.013845,7.6045147,3.9614012,4.21690525,0.29766226
2022-12-22 09:11:37.830,33383497.83,40.529167,-124.357,19.67,0.61,1011215,0.011516,8.60714304,2.83812361,1.72076231,0.47270536
2022-12-22 09:15:28.590,33383728.59,40.528667,-124.3705,14.66,0.36,1011216,0.008635,7.48205415,3.81326824,3.35284251,0.12332916
2022-12-22 09:16:17.540,33383777.54,40.523667,-124.4385,15.76,0.64,1011217,0.01192,8.55498516,3.45242097,2.91629544,0.79557252
2022-12-22 09:20:58.530,33384058.53,40.351167,-124.573,21.83,0.44,1011218,0.009469,6.2662605,7.29621938,3.46410199,0.32037926
2022-12-22 09:21:28.090,33384088.09,40.5045,-124.401167,19.38,1.4,1011219,0.028595,7.8356655,3.108189,1.74596153,0.79446959
2022-12-22 09:22:14.440,33384134.44,40.622,-124.330667,17.52,0.55,1011220,0.010747,9.47854474,6.15458878,2.7827193,0.09516072
2022-12-22 09:23:39.420,33384219.42,40.638833,-123.943833,15.11,0.5,1011221,0.010146,13.62293234,9.32890955,4.17490415,0.1349144
2022-12-22 09:24:48.960,33384288.96,40.5835,-124.173833,19.5,0.91,1011222,0.016266,12.72144434,4.21948737,3.58640215,0.39390516
2022-12-22 09:25:20.720,33384320.72,40.603667,-123.9315,16.11,0.56,1011223,0.010871,14.16313141,6.09310574,4.70903714,0.47009563
2022-12-22 09:26:10.780,33384370.78,40.527167,-124.371167,18.19,0.75,1011225,0.01353,8.63049336,2.83674671,2.06266417,0.22980273
2022-12-22 09:26:57.080,33384417.08,40.571667,-124.366,22.84,0.78,1011226,0.014005,9.07466395,4.26029009,1.12422207,0.28215551
2022-12-22 09:28:37.850,33384517.85,40.5925,-124.007167,22.8,0.68,1011227,0.012482,13.82683352,5.2873916,2.54809645,0.1568327
2022-12-22 09:31:02.960,33384662.96,40.523833,-124.390667,20.38,0.7,1011229,0.012773,8.79491278,2.86954163,1.47550351,0.13557816
2022-12-22 09:33:55.000,33384835.0,40.513,-124.34,20.04,0.71,1011230,0.012921,7.5669174,1.90989205,1.67763067,0.46491241
2022-12-22 09:34:24.970,33384864.97,40.5345,-124.366833,17.57,0.58,1011231,0.011125,9.44725108,3.08204361,2.4593938,0.48061132
2022-12-22 09:39:05.070,33385145.07,40.6355,-124.109167,16.76,0.44,1011233,0.009469,14.39908891,5.79402771,4.57303207,0.13784862
2022-12-22 09:39:46.790,33385186.79,40.6505,-124.005667,18.29,0.53,1011234,0.010502,15.53061432,6.48642139,4.02908971,0.27515888
2022-12-22 09:42:41.720,33385361.72,40.511333,-124.413333,20.07,0.61,1011235,0.011516,9.14807915,4.00799013,1.49888855,0.68307376
2022-12-22 09:43:48.480,33385428.48,40.584,-123.9275,25.15,0.52,1011236,0.010382,14.94889804,9.0565239,3.83089289,0.11569929
2022-12-22 09:44:33.870,33385473.87,40.5235,-123.859167,37.49,0.79,1011237,0.014167,18.39243918,6.23108184,1.7766072,0.20218247
2022-12-22 09:45:33.260,33385533.26,40.5705,-124.172167,26.97,0.43,1011238,0.00936,13.12889752,5.39446965,3.0899058,0.03170466
2022-12-22 09:46:16.560,33385576.56,40.6095,-124.117833,15.21,0.52,1011239,0.010382,13.76447518,4.72637602,4.23247752,0.22218776
2022-12-22 09:48:19.530,33385699.53,40.324667,-124.440833,36.18,0.5,1011240,0.010146,7.01554683,6.61758201,2.51882526,0.12093878
2022-12-22 09:51:13.130,33385873.13,40.6215,-124.1355,19.5,0.51,1011241,0.010263,15.86387535,4.47567062,2.99565661,1.78848934
2022-12-22 09:51:36.700,33385896.7,40.582833,-124.083333,23.72,1.33,1011242,0.026381,15.37133613,4.20385552,4.116616,0.20118594
2022-12-22 09:52:42.010,33385962.01,40.529333,-124.436667,15.89,0.76,1011243,0.013686,7.02243352,2.17330249,2.65658014,0.28052855
2022-12-22 09:52:51.940,33385971.94,40.5845,-124.235667,13.43,0.65,1011244,0.012058,12.27101401,3.4399769,5.31506853,0.37292552
2022-12-22 09:53:14.660,33385994.66,40.631333,-123.913667,21.36,0.48,1011245,0.009915,15.239373,5.72502898,3.04362087,0.49311638
2022-12-22 09:54:51.930,33386091.93,40.520833,-124.409167,19.67,0.67,1011246,0.012339,9.02653557,1.94389305,1.61613321,2.03486633
2022-12-22 09:57:30.270,33386250.27,40.517667,-124.402167,18.95,0.71,1011248,0.012921,5.50565879,1.91635229,1.9353975,0.0816353
2022-12-22 09:58:05.480,33386285.48,40.364833,-124.607833,16.11,0.47,1011249,0.009801,5.75531324,5.93195304,2.9366634,0.11856794
2022-12-22 10:00:28.370,33386428.37,40.5035,-124.370167,20.45,0.46,1011250,0.009689,8.04586214,3.38088847,1.79830118,0.13426399
2022-12-22 10:00:59.780,33386459.78,40.562167,-124.479833,10.54,1.87,1011251,0.049123,6.48643295,2.87922527,4.45154778,0.79592609
2022-12-22 10:01:12.540,33386472.54,40.5145,-124.3605,19.41,1.78,nc73822996,0.044288,9.27320682,2.39910968,1.84823586,0.20878386
2022-12-22 10:02:07.920,33386527.92,40.518167,-124.375333,16.33,1.15,1011253,0.021443,6.69085588,1.41097154,2.45027194,1.39918113
2022-12-22 10:04:15.520,33386655.52,40.5175,-124.328667,19.41,0.85,1011255,0.01518,11.58873483,3.8809452,2.09983278,0.18662596
2022-12-22 10:05:16.610,33386716.61,40.5215,-124.327167,22.85,0.44,1011256,0.009469,10.89246472,3.92332812,1.98291383,0.11912441
2022-12-22 10:06:52.890,33386812.89,40.411667,-124.5805,6.72,0.43,1011257,0.00936,9.560935,10.3840789,6.48362381,0.32420468
2022-12-22 10:07:15.820,33386835.82,40.468167,-124.47,23.34,1.22,1011258,0.023243,8.14579872,4.12052176,1.04705919,0.37165833
2022-12-22 10:10:50.690,33387050.69,40.6805,-124.046,20.34,0.68,1011259,0.012482,14.55872617,6.64504628,2.80189105,0.73000515
2022-12-22 10:11:18.340,33387078.34,40.634,-124.074167,18.76,0.51,1011260,0.010263,16.04261044,6.5996277,3.10187386,0.31846166
2022-12-22 10:12:05.240,33387125.24,40.530167,-124.412167,19.53,0.47,1011261,0.009801,9.00798231,4.19801361,2.58866951,0.11968279
2022-12-22 10:12:50.210,33387170.21,40.584667,-124.1475,19.72,0.6,1011262,0.011384,12.77735852,4.64193708,3.69251124,0.27193022
2022-12-22 10:13:40.420,33387220.42,40.718333,-123.982667,14.67,0.42,1011263,0.009253,14.3533037,7.31728159,3.85179674,0.27544492
2022-12-22 10:14:11.440,33387251.44,40.545667,-124.237167,18.26,0.58,1011264,0.011125,10.79750899,3.78947478,2.9384313,0.36956078
2022-12-22 10:18:22.860,33387502.86,40.540667,-124.2365,15.7,1.05,1011266,0.019111,9.66240839,2.28035061,3.61608282,0.22502565
2022-12-22 10:19:33.730,33387573.73,40.512333,-124.407667,19.11,1.21,1011268,0.022977,5.34931899,2.65887607,1.79910634,0.14028525
2022-12-22 10:20:17.930,33387617.93,40.584333,-124.264833,15.53,0.57,1011269,0.010997,10.28613273,2.62514101,3.51936936,0.42196774
2022-12-22 10:21:59.100,33387719.1,40.5095,-124.423333,18.78,0.59,1011270,0.011253,6.69882636,2.52358412,1.64040944,0.42758322
2022-12-22 10:22:28.190,33387748.19,40.498167,-124.446667,19.1,0.61,1011272,0.011516,6.65973407,2.79169926,1.66893365,0.20577121
2022-12-22 10:24:15.770,33387855.77,40.545833,-124.228167,19.32,0.72,1011274,0.01307,12.02085134,3.39169455,2.81082593,0.15869999
2022-12-22 10:24:55.790,33387895.79,40.517667,-124.303833,19.96,0.48,1011275,0.009915,8.9476096,2.26343966,1.96987473,0.11921686
2022-12-22 10:26:53.000,33388013.0,40.5345,-124.437833,15.05,0.86,1011277,0.015356,8.05888998,3.62041726,3.37748143,0.36830258
2022-12-22 10:29:14.800,33388154.8,40.558,-124.268667,16.82,0.86,1011278,0.015356,11.633301,1.72645322,3.27437314,0.65506119
2022-12-22 10:31:01.780,33388261.78,40.479,-124.382667,27.14,0.39,1011279,0.008939,9.68625587,7.74423953,5.24587131,0.19336224
2022-12-22 10:31:18.550,33388278.55,40.5155,-124.319167,19.41,0.45,1011280,0.009578,9.24707472,2.31589224,1.85296407,0.1086731
2022-12-22 10:32:09.930,33388329.93,40.504833,-124.421333,20.0,0.61,1011281,0.011516,9.24264782,3.22007023,1.4708748,0.19203901
2022-12-22 10:36:38.630,33388598.63,40.554667,-124.2585,16.16,0.4,1011282,0.009042,9.78726316,3.47169593,4.04604478,0.20746589
2022-12-22 10:37:26.890,33388646.89,40.614333,-124.143667,16.1,0.64,1011283,0.01192,12.41909615,4.8525292,4.22124364,0.16535425
2022-12-22 10:38:30.910,33388710.91,40.5235,-124.4005,18.61,0.69,1011284,0.012627,7.87750615,3.0980036,2.34757872,0.13211441
2022-12-22 10:38:48.270,33388728.27,40.491333,-124.424,19.72,0.62,1011285,0.011649,8.34959575,4.26056995,2.00087108,0.2474041
2022-12-22 10:40:23.870,33388823.87,40.5435,-124.356167,19.43,0.42,1011286,0.009253,9.49264322,4.58016038,2.49860272,0.20382166
2022-12-22 10:42:49.650,33388969.65,40.593167,-124.121,17.1,0.56,1011287,0.010871,14.78948351,5.17838464,4.43894521,0.38441896
2022-12-22 10:48:46.280,33389326.28,40.528333,-124.300833,21.61,0.53,1011289,0.010502,8.83267986,3.96117247,3.58196727,0.40499997
2022-12-22 10:51:26.930,33389486.93,40.486667,-124.440833,18.77,0.74,1011290,0.013375,6.35089745,2.93425874,1.59171661,0.34581488
2022-12-22 10:52:51.800,33389571.8,40.5585,-124.354667,13.4,0.8,1011292,0.014331,7.3105007,3.77296335,3.57265268,0.9655056
2022-12-22 10:55:51.910,33389751.91,40.527667,-124.42,16.83,0.98,1011295,0.017631,9.21903,2.89428907,3.06504497,0.31360373
2022-12-22 11:00:10.180,33390010.18,40.525,-124.324667,19.35,0.43,1011296,0.00936,7.25699501,2.11431743,1.86280777,0.73047131
2022-12-22 11:00:55.690,33390055.69,40.445167,-124.002333,5.41,0.08,1011297,0.006256,17.89155418,9.4762341,7.39780947,0.20606035
2022-12-22 11:01:13.610,33390073.61,40.524,-124.373667,17.35,1.13,1011298,0.020955,6.96582156,1.91211403,2.34753234,0.22089839
2022-12-22 11:01:50.760,33390110.76,40.606167,-124.069333,5.02,0.56,1011299,0.010871,10.36187606,3.18859816,7.74557436,1.89098287
2022-12-22 11:03:44.910,33390224.91,40.525667,-124.363333,19.1,0.53,1011300,0.010502,10.46439244,3.97668583,1.68150255,0.23113108
2022-12-22 11:05:21.450,33390321.45,40.5395,-124.341833,19.02,0.49,1011301,0.01003,9.77392975,3.11460478,2.01092828,0.13623095
2022-12-22 11:06:07.740,33390367.74,40.529333,-124.1885,22.04,0.43,1011302,0.00936,10.63101635,3.22327735,3.91899449,0.11353922
2022-12-22 11:06:44.240,33390404.24,40.539167,-124.049,3.07,0.12,1011303,0.006551,13.07802963,7.4538738,8.21557944,0.26620436
2022-12-22 11:08:20.110,33390500.11,40.517167,-124.3645,20.06,0.51,1011304,0.010263,9.13672953,3.47079383,1.85740195,0.1817956
2022-12-22 11:11:16.850,33390676.85,40.574,-124.093,20.02,0.58,1011305,0.011125,12.77786409,5.87726347,3.20382143,0.19692397
2022-12-22 11:11:48.830,33390708.83,40.583833,-124.133667,19.71,0.6,1011306,0.011384,11.95648391,4.62829681,3.22584726,0.64335704
2022-12-22 11:13:27.870,33390807.87,40.5265,-124.443833,18.93,0.54,1011307,0.010624,9.26823693,3.88716045,2.41563142,0.1450243
2022-12-22 11:14:25.930,33390865.93,40.639,-124.064833,19.18,0.66,1011308,0.012198,17.44968741,6.85326775,4.51989086,0.42078114
2022-12-22 11:15:49.280,33390949.28,40.509333,-124.333667,19.43,0.52,1011309,0.010382,10.01129292,3.0263561,1.83895366,0.27600288
2022-12-22 11:17:49.340,33391069.34,40.599833,-124.027167,18.63,0.54,1011310,0.010624,15.6408624,6.79455703,3.72513521,1.22805119
2022-12-22 11:18:36.850,33391116.85,40.547833,-124.242167,13.07,0.38,1011312,0.008837,10.67121655,3.19077359,4.4319776,0.29369199
2022-12-22 11:19:30.840,33391170.84,40.547667,-124.312,18.24,0.7,1011313,0.012773,9.85782199,2.46160449,2.29722123,0.29666567
2022-12-22 11:25:34.390,33391534.39,40.544333,-124.2575,18.85,0.85,1011314,0.01518,11.85546459,3.19893007,3.23304439,0.25881499
2022-12-22 11:26:26.060,33391586.06,40.491667,-124.455833,18.27,0.87,1011315,0.015534,8.68136431,3.18952669,1.99306025,0.2157836
2022-12-22 11:27:32.400,33391652.4,40.5135,-124.455833,21.72,0.54,1011317,0.010624,7.53526449,4.48741736,1.26591812,0.16726828
2022-12-22 11:27:47.320,33391667.32,40.522333,-124.315833,22.84,0.55,1011318,0.010747,7.79050466,3.78700156,1.52058151,0.05621076
2022-12-22 11:29:27.020,33391767.02,40.612667,-124.050167,4.31,0.56,1011319,0.010871,7.18076272,8.03373572,9.41532215,0.25356567
2022-12-22 11:30:09.360,33391809.36,40.568833,-124.195667,3.78,0.2,1011320,0.007183,8.20292032,7.2422637,10.01368389,0.20223069
2022-12-22 11:30:46.460,33391846.46,40.568333,-124.192167,4.89,0.31,1011321,0.008152,14.33755189,10.91420726,12.00770277,0.29839993
2022-12-22 11:37:55.090,33392275.09,40.516333,-124.405167,19.79,0.67,1011322,0.012339,6.62821191,2.93803903,1.38366172,0.25246382
2022-12-22 11:39:02.050,33392342.05,40.584333,-124.1295,15.61,0.58,1011324,0.011125,11.43545492,3.77892504,4.66703773,0.18131661
2022-12-22 11:39:20.770,33392360.77,40.635833,-124.054667,17.39,0.61,1011325,0.011516,16.43258648,5.60802512,4.39810268,0.19335914
2022-12-22 11:42:36.800,33392556.8,40.518333,-124.408167,20.23,0.48,1011326,0.009915,6.98729587,2.91594073,1.30373091,0.15507317
2022-12-22 11:45:33.020,33392733.02,40.607333,-124.075333,16.79,0.98,1011328,0.017631,14.54547252,4.56301642,4.79853477,1.00550604
2022-12-22 11:49:54.180,33392994.18,40.374667,-124.393833,30.38,3.63,nc73823036,0.372637,10.67619195,5.03256446,1.34706888,0.89815229
2022-12-22 11:52:40.620,33393160.62,40.356333,-124.351333,28.53,0.53,1011330,0.010502,7.22791021,3.43320029,1.03904404,0.10741138
2022-12-22 11:55:04.500,33393304.5,40.577833,-124.072333,29.66,0.65,1011331,0.012058,13.69418833,5.64239648,2.49283319,0.12172699
2022-12-22 11:55:31.970,33393331.97,40.564,-124.212,18.45,1.02,1011332,0.018462,12.74152808,2.57311626,3.65592329,0.15647459
2022-12-22 11:57:38.430,33393458.43,40.652667,-124.1095,13.72,0.53,1011333,0.010502,14.79023359,4.6372375,4.60931696,1.59734154
2022-12-22 11:58:46.290,33393526.29,40.511833,-124.448,18.71,0.64,1011334,0.01192,6.52225364,1.79745135,1.42946726,0.23629427
2022-12-22 11:59:04.160,33393544.16,40.578,-124.356333,12.04,0.56,1011335,0.010871,8.8483822,3.83701418,4.16950471,0.35206294
2022-12-22 12:01:22.050,33393682.05,40.359667,-124.318333,28.82,0.47,1011336,0.009801,9.10018559,4.84521465,1.21583985,0.16356468
2022-12-22 12:03:19.490,33393799.49,40.338333,-124.341333,28.1,0.66,1011338,0.012198,9.27609886,7.15821415,1.67891908,0.46976519
2022-12-22 12:04:12.800,33393852.8,40.727667,-124.001333,19.07,1.01,1011339,0.018251,15.60461974,6.64775227,4.26779332,0.98887825
2022-12-22 12:07:03.010,33394023.01,40.524333,-124.425,19.32,0.72,1011340,0.01307,8.01294915,3.54615165,1.54551321,1.73818064
2022-12-22 12:07:26.270,33394046.27,40.541667,-124.158167,18.55,0.61,1011341,0.011516,12.7053313,4.47395663,4.37292636,0.260203
2022-12-22 12:08:13.660,33394093.66,40.5815,-124.401333,24.12,0.83,1011343,0.014835,11.19337654,4.57321289,4.45445157,0.35946774
2022-12-22 12:08:25.110,33394105.11,40.550167,-124.219167,18.09,0.43,1011344,0.00936,9.36251388,3.48905537,3.52775847,0.20616698
2022-12-22 12:09:08.980,33394148.98,40.321833,-124.236833,8.34,0.09,1011345,0.006328,9.52153556,5.77272744,4.65649162,0.43045664
2022-12-22 12:10:36.740,33394236.74,40.560167,-124.1355,21.04,0.68,1011346,0.012482,13.96924459,4.2413353,3.97070294,0.61203414
2022-12-22 12:13:13.690,33394393.69,40.5135,-124.417,20.28,0.64,1011348,0.01192,5.19368451,2.86116394,1.14656315,0.12256646
2022-12-22 12:16:02.090,33394562.09,40.5975,-124.102833,16.0,0.47,1011350,0.009801,12.16486407,5.25603584,4.71032002,0.37532187
2022-12-22 12:18:50.230,33394730.23,40.539,-124.309667,18.02,0.66,1011351,0.012198,10.9437274,2.81611026,2.5527563,0.14568424
2022-12-22 12:19:19.740,33394759.74,40.554,-124.375167,11.67,0.43,1011353,0.00936,8.36318086,3.62279887,3.88784098,0.2116003
2022-12-22 12:22:54.310,33394974.31,40.366667,-124.376167,27.54,0.52,1011354,0.010382,10.65753363,6.35833249,1.00223486,0.21133167
2022-12-22 12:27:57.350,33395277.35,40.599333,-124.1305,17.79,0.63,1011355,0.011784,13.96795447,3.59953539,4.35156268,0.29157877
2022-12-22 12:30:07.950,33395407.95,40.522333,-124.344667,17.78,1.0,1011358,0.018042,7.8259138,2.55213808,2.30604326,0.37480354
2022-12-22 12:35:07.570,33395707.57,40.555833,-123.857,24.95,0.48,1011359,0.009915,19.04210674,9.20402215,3.40646516,0.17855525
2022-12-22 12:36:07.000,33395767.0,40.518333,-124.430333,18.58,0.64,1011360,0.01192,8.69044409,3.76825378,2.27235352,0.51035959
2022-12-22 12:36:39.810,33395799.81,40.661,-124.036333,19.89,0.73,1011361,0.013222,14.07619703,5.36782309,3.79490457,0.16363811
2022-12-22 12:39:42.240,33395982.24,40.502667,-124.423,19.63,1.23,1011364,0.023512,4.72691445,1.62407643,2.10800453,0.44818497
2022-12-22 12:42:00.360,33396120.36,40.601,-123.852833,21.05,0.55,1011365,0.010747,16.64764273,9.36371853,4.61370832,0.77469969
2022-12-22 12:42:29.560,33396149.56,40.573667,-124.306,0.66,0.6,1011366,0.011384,13.76292769,5.34393499,11.8732217,1.56297112
2022-12-22 12:43:14.280,33396194.28,40.5385,-124.085333,19.99,0.51,1011367,0.010263,16.77628882,5.39148795,3.43827074,0.14142829
2022-12-22 12:43:45.120,33396225.12,40.51,-124.400167,19.05,0.63,1011368,0.011784,9.23754091,4.38374135,2.05423235,0.43292427
2022-12-22 12:46:44.850,33396404.85,40.516333,-124.376333,20.48,0.62,1011369,0.011649,7.99610033,2.46834727,2.11252682,0.09283614
2022-12-22 12:49:52.400,33396592.4,40.6445,-124.077667,19.67,0.67,1011370,0.012339,15.24133881,5.40540934,3.67644841,0.18455982
2022-12-22 12:52:43.380,33396763.38,40.6375,-124.150333,27.69,1.12,1011371,0.020715,14.01446755,3.84119286,2.40078381,1.10362196
2022-12-22 12:54:07.630,33396847.63,40.560667,-124.257167,20.49,1.2,1011373,0.022714,10.83152012,4.38754101,3.57819155,0.27624512
2022-12-22 12:56:48.000,33397008.0,40.181167,-125.3055,9.35,1.21,1011374,0.022977,5.26652672,3.24533403,9.66318703,1.32021713
2022-12-22 12:58:31.000,33397111.0,40.599,-124.226833,14.59,0.4,1011375,0.009042,12.34985478,3.51718283,4.03288493,0.10270905
2022-12-22 12:58:57.910,33397137.91,40.598667,-124.207667,17.18,0.34,1011376,0.008439,12.45154531,5.12325929,3.95998776,0.36383194
2022-12-22 12:59:33.890,33397173.89,40.528667,-124.324167,17.61,0.53,1011377,0.010502,10.17703035,3.23689728,2.13123793,0.16735077
2022-12-22 13:00:21.470,33397221.47,40.577167,-124.117833,18.4,0.74,1011378,0.013375,12.79162873,4.81808731,4.84784973,0.30363917
2022-12-22 13:00:49.930,33397249.93,40.561333,-124.277833,0.48,1.49,1011379,0.031717,9.30342836,3.4228706,8.93391002,0.29439509
2022-12-22 13:01:02.240,33397262.24,40.518833,-124.402833,20.39,1.62,nc73823076,0.036837,8.01332503,3.32705158,1.65546329,1.95276713
2022-12-22 13:02:22.250,33397342.25,40.558,-124.272833,19.18,1.05,1011381,0.019111,11.32547968,2.93793543,2.34374615,0.63292134
2022-12-22 13:04:42.910,33397482.91,40.473333,-124.49,18.84,0.71,1011382,0.012921,7.10541066,3.71921167,2.01314649,0.14345503
2022-12-22 13:05:18.460,33397518.46,40.585333,-123.955833,26.41,0.65,1011383,0.012058,16.24108385,6.02257016,3.11290154,0.7495656
2022-12-22 13:07:55.560,33397675.56,40.545,-124.147167,22.09,0.44,1011384,0.009469,11.42746233,5.89486674,2.83176604,0.17733788
2022-12-22 13:12:06.500,33397926.5,40.592333,-124.201667,18.48,0.47,1011385,0.009801,12.54467433,3.77333404,3.40867923,0.85712194
2022-12-22 13:13:57.460,33398037.46,40.51,-123.9435,20.49,0.8,1011386,0.014331,15.55258854,4.09861981,4.13073574,0.24523473
2022-12-22 13:14:13.160,33398053.16,40.513333,-124.416833,19.53,0.98,1011387,0.017631,9.27028095,3.78114474,1.82404935,0.17156458
2022-12-22 13:15:55.050,33398155.05,40.606667,-124.097833,17.99,0.89,1011388,0.015896,13.02188794,4.12028209,3.51325812,0.14166972
2022-12-22 13:16:40.750,33398200.75,40.592333,-124.127667,15.32,0.71,1011390,0.012921,12.85864218,5.2798261,4.4336685,0.29867816
2022-12-22 13:18:20.120,33398300.12,40.5925,-124.089333,17.38,1.67,1011391,0.03902,15.46973101,4.74306593,4.51844016,0.22655487
2022-12-22 13:18:43.920,33398323.92,40.530333,-124.388167,19.42,2.13,nc73823096,0.066265,8.25358358,2.24904361,1.62736702,0.11826956
2022-12-22 13:23:01.780,33398581.78,40.516167,-123.924833,21.81,0.46,1011393,0.009689,17.94435935,7.23877981,3.36538479,0.31843185
2022-12-22 13:25:25.470,33398725.47,40.5835,-124.101333,17.27,0.7,1011395,0.012773,15.29451293,4.89353169,4.75363753,0.16130841
2022-12-22 13:28:34.300,33398914.3,40.536,-124.392333,10.45,0.9,1011396,0.01608,8.10672548,1.38989197,4.33698855,0.96702695
2022-12-22 13:31:08.180,33399068.18,40.544667,-124.2235,17.34,0.6,1011397,0.011384,10.4360867,3.81629624,4.21512034,0.47829533
2022-12-22 13:32:02.590,33399122.59,40.530167,-124.163167,2.35,0.31,1011398,0.008152,10.19521197,4.90771587,8.44719373,0.12993535
2022-12-22 13:33:13.640,33399193.64,40.5205,-124.385833,19.22,1.9,nc73823106,0.050849,8.77484147,2.94237826,1.84373102,0.1824528
2022-12-22 13:36:14.040,33399374.04,40.516833,-124.408,18.62,1.17,1011400,0.021942,7.27634508,3.21355903,1.85278563,0.21526909
2022-12-22 13:37:39.890,33399459.89,40.612333,-124.199667,10.23,0.68,1011401,0.012482,10.84738152,2.76243548,5.6300426,1.00520349
2022-12-22 13:40:15.370,33399615.37,40.509667,-124.465,19.05,0.78,1011402,0.014005,6.95989877,2.95642749,1.62093176,0.21686125
2022-12-22 13:41:53.400,33399713.4,40.544667,-124.397333,14.62,1.07,1011403,0.019556,5.87242628,1.95845309,3.24836877,0.34303737
2022-12-22 13:43:26.740,33399806.74,40.599,-124.077167,17.24,0.95,1011404,0.017033,13.78365721,4.38846654,4.14963236,0.31638527
2022-12-22 13:43:53.710,33399833.71,40.617,-124.112667,17.34,0.57,1011405,0.010997,14.80332589,5.04039996,3.41095637,0.38311005
2022-12-22 13:45:16.450,33399916.45,40.536667,-124.351667,15.05,0.66,1011406,0.012198,9.16498158,2.52801777,3.72935454,1.531672
2022-12-22 13:45:54.610,33399954.61,40.507,-124.397,16.46,0.88,1011407,0.015714,9.20929206,2.39938872,2.30355629,0.16888618
2022-12-22 13:47:22.400,33400042.4,40.580333,-124.121833,18.32,1.08,1011408,0.019783,14.46571343,5.4209472,4.33670549,1.2391808
2022-12-22 13:47:54.680,33400074.68,40.335,-124.305833,29.06,1.0,1011409,0.018042,9.10879853,4.08431596,1.79662417,0.18958282
2022-12-22 13:48:16.700,33400096.7,40.506833,-124.405,19.58,0.58,1011410,0.011125,6.47156263,3.29121757,1.39069253,0.97713661
2022-12-22 13:49:02.040,33400142.04,40.5155,-124.337667,19.96,0.54,1011411,0.010624,7.03825049,2.52405389,1.41144789,0.13320708
2022-12-22 13:49:25.700,33400165.7,40.591667,-123.974,22.41,0.38,1011412,0.008837,15.27319807,8.27242065,3.11742968,0.1241709
