event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
nc73824401,115808,40.553145,-123.974976,21.478,18032.3,-935.8,750.9,4.9,2.8,3.7,2022,12,25,1,20,33.59,1.82,7,16,89,105,0.007,0.035,1,2022-12-25T01:20:33.590Z
1015754,115810,40.60813,-123.972038,21.979,18273.6,5170.0,1251.8,9.8,7.5,9.9,2023,2,14,3,52,7.33,1.37,4,4,45,54,0.01,0.072,1,2023-02-14T03:52:07.330Z
1014952,115811,40.550033,-124.295443,21.612,-9110.1,-1281.4,885.6,4.0,3.7,5.1,2023,1,27,5,50,36.69,1.31,5,2,9,4,0.009,0.045,1,2023-01-27T05:50:36.690Z
1014503,115814,40.619808,-124.076335,17.466,9442.9,6466.8,-3260.6,4.8,4.2,6.0,2023,1,18,8,28,49.18,0.92,9,13,93,54,0.009,0.041,1,2023-01-18T08:28:49.180Z
1012576,115815,40.597026,-124.33221,20.936,-12219.9,3936.9,209.5,5.7,4.7,8.2,2022,12,25,7,56,23.27,0.72,7,11,33,29,0.013,0.023,1,2022-12-25T07:56:23.270Z
1012930,115819,40.571012,-124.07373,19.517,9666.9,1048.3,-1210.1,4.7,3.3,4.9,2022,12,26,7,30,26.03,0.98,3,11,34,52,0.013,0.031,1,2022-12-26T07:30:26.030Z
nc73821636,115820,40.612089,-124.081966,23.304,8966.7,5609.7,2577.1,6.9,5.3,4.6,2022,12,20,15,9,5.43,4.23,0,0,46,28,-9.0,0.033,1,2022-12-20T15:09:05.430Z
nc73822161,115822,40.512842,-124.440788,19.215,-21426.3,-5411.3,-1511.4,9.6,10.4,16.5,2022,12,21,1,30,40.54,1.72,0,0,52,48,-9.0,0.032,1,2022-12-21T01:30:40.540Z
1013356,115824,40.596472,-124.154305,23.159,2842.9,3875.5,2432.4,26.0,10.3,16.2,2022,12,30,9,23,12.05,1.07,0,0,39,32,-9.0,0.038,1,2022-12-30T09:23:12.050Z
1010014,115826,40.575692,-124.210449,17.816,-1911.0,1567.9,-2910.7,14.6,7.4,11.6,2022,12,21,8,38,17.01,1.29,0,0,46,25,-9.0,0.035,1,2022-12-21T08:38:17.010Z
1010572,115827,40.59257,-124.151465,23.571,3083.5,3442.2,2844.0,28.0,11.0,21.4,2022,12,21,19,17,30.5,1.31,0,0,37,19,-9.0,0.05,1,2022-12-21T19:17:30.500Z
1016210,115832,40.503996,-124.436068,23.472,-21027.8,-6393.6,2745.6,9.2,6.4,5.0,2023,2,25,14,23,27.12,1.53,1,6,29,31,0.004,0.05,1,2023-02-25T14:23:27.120Z
1010697,115834,40.526729,-124.371232,18.141,-15531.9,-3869.2,-2586.4,11.0,11.1,18.2,2022,12,21,21,57,33.24,1.01,0,0,49,16,-9.0,0.033,1,2022-12-21T21:57:33.240Z
1012928,115835,40.616903,-124.07749,18.106,9345.3,6144.2,-2621.2,9.0,6.7,9.2,2022,12,26,7,21,10.23,0.93,0,0,43,25,-9.0,0.037,1,2022-12-26T07:21:10.230Z
1015934,115836,40.473621,-124.455623,19.746,-22689.8,-9766.6,-980.8,8.5,10.2,10.9,2023,2,18,9,18,28.27,1.4,15,18,28,41,0.02,0.029,1,2023-02-18T09:18:28.270Z
1013209,115837,40.513513,-124.437565,19.882,-21153.2,-5336.8,-844.7,10.7,11.9,16.4,2022,12,29,5,31,8.48,1.04,0,0,82,52,-9.0,0.026,1,2022-12-29T05:31:08.480Z
1010477,115838,40.577665,-123.944474,20.926,20611.8,1787.0,198.8,11.5,9.1,12.5,2022,12,21,17,1,49.56,1.16,3,12,68,78,0.016,0.041,1,2022-12-21T17:01:49.560Z
1012369,115840,40.562789,-124.017057,22.445,14467.1,135.1,1718.0,5.9,5.7,3.8,2022,12,24,19,37,36.16,1.39,5,6,54,64,0.008,0.045,1,2022-12-24T19:37:36.160Z
1010602,115841,40.552157,-124.231022,18.815,-3653.8,-1045.6,-1912.1,5.5,4.3,7.5,2022,12,21,19,55,59.12,1.11,2,3,76,79,0.002,0.03,1,2022-12-21T19:55:59.120Z
1011945,115842,40.531502,-124.443896,19.785,-21686.7,-3339.1,-941.5,16.5,19.8,28.1,2022,12,23,15,12,55.55,0.9,0,0,19,8,-9.0,0.018,1,2022-12-23T15:12:55.550Z
1015637,115843,40.51746,-124.407161,18.958,-18576.9,-4898.5,-1768.7,2.8,3.3,6.2,2023,2,10,21,1,5.72,1.17,1,6,40,41,0.005,0.041,1,2023-02-10T21:01:05.720Z
1010679,115844,40.595215,-124.194246,22.313,-538.8,3735.9,1585.9,6.8,5.1,10.0,2022,12,21,21,42,55.16,1.39,7,13,60,48,0.007,0.036,1,2022-12-21T21:42:55.160Z
nc73823596,115845,40.519434,-124.427401,18.46,-20291.2,-4679.3,-2267.2,2.1,2.1,1.9,2022,12,23,10,5,15.1,1.7,1,7,47,59,0.003,0.039,1,2022-12-23T10:05:15.100Z
nc73822256,115846,40.525431,-124.035978,23.345,12868.3,-4013.3,2617.6,3.9,4.7,6.1,2022,12,21,5,2,53.47,3.05,7,22,13,15,0.01,0.076,1,2022-12-21T05:02:53.470Z
1018241,115847,40.555143,-124.271183,16.232,-7055.1,-713.9,-4494.7,7.8,5.3,7.8,2023,5,5,8,49,37.37,0.91,0,0,28,17,-9.0,0.028,1,2023-05-05T08:49:37.370Z
1014589,115849,40.611369,-124.087874,17.843,8466.6,5529.7,-2883.8,7.2,4.1,6.8,2023,1,20,1,17,29.06,1.04,3,1,102,81,0.002,0.05,1,2023-01-20T01:17:29.060Z
1009799,115850,40.508134,-124.442057,18.217,-21534.7,-5934.1,-2510.3,1.6,1.8,3.5,2022,12,21,4,24,21.95,1.58,4,6,98,75,0.005,0.036,1,2022-12-21T04:24:21.950Z
1018643,115851,40.552291,-124.256877,24.105,-5843.5,-1030.7,3378.4,14.0,11.1,33.1,2023,5,18,13,21,36.53,0.56,12,14,17,10,0.014,0.038,1,2023-05-18T13:21:36.530Z
nc73840766,115852,40.629879,-123.928516,21.636,21954.7,7585.1,909.2,3.1,2.1,2.5,2023,2,2,2,38,55.82,1.6,0,5,41,70,0.001,0.037,1,2023-02-02T02:38:55.820Z
1015404,115853,40.490161,-124.236589,19.742,-4127.1,-7929.9,-984.5,3.7,2.4,2.4,2023,2,5,13,48,52.97,1.08,7,8,28,42,0.007,0.023,1,2023-02-05T13:48:52.970Z
1018497,115854,40.512297,-124.437809,17.305,-21174.1,-5471.9,-3421.5,11.0,13.6,20.4,2023,5,13,3,15,12.93,1.27,0,0,65,59,-9.0,0.028,1,2023-05-13T03:15:12.930Z
1011777,115856,40.631547,-124.037288,19.776,12747.2,7770.4,-950.5,10.2,8.2,12.3,2022,12,23,5,47,5.13,0.71,0,0,23,6,-9.0,0.036,1,2022-12-23T05:47:05.130Z
1012303,115858,40.573702,-124.188566,20.797,-57.9,1347.0,70.3,21.5,14.3,23.6,2022,12,24,15,43,42.03,0.86,0,0,11,12,-9.0,0.038,1,2022-12-24T15:43:42.030Z
1010208,115859,40.647595,-124.027409,20.285,13581.9,9552.5,-442.3,10.4,6.9,12.2,2022,12,21,11,50,11.2,0.78,0,0,29,1,-9.0,0.035,1,2022-12-21T11:50:11.200Z
1012882,115860,40.51521,-124.42675,18.271,-20236.7,-5148.3,-2455.5,8.5,8.4,13.4,2022,12,26,3,57,14.1,1.2,0,0,97,91,-9.0,0.034,1,2022-12-26T03:57:14.100Z
nc73821836,115861,40.51993,-124.415389,18.264,-19273.5,-4624.2,-2463.0,10.2,8.0,18.2,2022,12,20,18,15,25.24,1.64,0,0,39,43,-9.0,0.035,1,2022-12-20T18:15:25.240Z
1010822,115862,40.521635,-124.437923,20.992,-21182.3,-4434.9,265.4,47.4,38.4,55.3,2022,12,22,0,38,39.78,1.01,0,0,56,33,-9.0,0.048,1,2022-12-22T00:38:39.780Z
1010837,115865,40.661825,-124.005737,19.268,15414.5,11132.6,-1458.7,5.7,4.9,8.3,2022,12,22,1,16,9.01,0.66,0,0,24,16,-9.0,0.024,1,2022-12-22T01:16:09.010Z
1011046,115866,40.652486,-124.020329,18.728,14180.6,10095.6,-1998.5,5.1,6.8,6.5,2022,12,22,5,56,58.32,0.78,4,4,53,42,0.004,0.037,1,2022-12-22T05:56:58.320Z
1011209,115867,40.522229,-124.408683,16.618,-18705.1,-4368.9,-4108.7,11.6,14.1,20.8,2022,12,22,9,7,10.64,0.52,0,0,31,17,-9.0,0.039,1,2022-12-22T09:07:10.640Z
1015086,115868,40.523743,-124.411092,20.289,-18909.0,-4200.8,-437.7,9.8,9.7,14.5,2023,1,29,13,30,6.07,0.99,0,0,79,51,-9.0,0.029,1,2023-01-29T13:30:06.070Z
nc73821721,115869,40.557735,-124.436637,23.456,-21067.7,-426.1,2729.5,12.6,13.1,11.7,2022,12,20,15,58,21.69,1.76,0,0,7,6,-9.0,0.043,1,2022-12-20T15:58:21.690Z
1012741,115870,40.598934,-123.896956,24.932,24631.8,4148.8,4204.8,6.8,8.4,10.7,2022,12,25,16,15,8.48,1.07,7,8,37,24,0.012,0.046,1,2022-12-25T16:15:08.480Z
1008986,115871,40.598779,-124.103979,16.824,7103.8,4131.7,-3902.8,6.6,7.2,6.5,2022,12,20,17,45,51.82,0.99,2,2,39,22,0.005,0.034,1,2022-12-20T17:45:51.820Z
1014469,115872,40.534729,-124.268083,12.021,-6793.5,-2980.8,-8705.5,12.1,9.2,19.5,2023,1,17,13,54,45.73,1.24,8,11,8,9,0.007,0.047,1,2023-01-17T13:54:45.730Z
1010474,115875,40.580705,-124.215739,25.206,-2358.8,2124.6,4478.9,16.6,8.5,18.1,2022,12,21,16,59,16.87,0.92,0,0,6,1,-9.0,0.049,1,2022-12-21T16:59:16.870Z
nc73846766,115878,40.54633,-124.31377,21.041,-10662.6,-1692.6,314.5,10.0,7.1,10.4,2023,2,15,14,26,55.38,2.21,1,3,39,25,0.001,0.049,1,2023-02-15T14:26:55.380Z
1013672,115880,40.528666,-124.248958,18.879,-5173.8,-3654.1,-1848.4,11.5,8.4,18.3,2023,1,1,22,18,53.1,1.17,8,18,50,60,0.016,0.052,1,2023-01-01T22:18:53.100Z
1012181,115881,40.522652,-124.416471,19.475,-19364.8,-4321.9,-1252.0,9.2,8.5,10.4,2022,12,24,8,1,52.38,1.58,0,0,120,102,-9.0,0.038,1,2022-12-24T08:01:52.380Z
1010157,115882,40.525057,-124.378866,18.071,-16178.8,-4054.9,-2656.1,3.6,5.0,5.3,2022,12,21,11,2,50.14,1.19,2,1,58,29,0.0,0.038,1,2022-12-21T11:02:50.140Z
1011332,115883,40.566333,-124.205941,17.799,-1529.3,528.7,-2928.2,11.6,10.2,9.8,2022,12,22,11,55,31.94,1.02,2,0,42,6,0.0,0.038,1,2022-12-22T11:55:31.940Z
1012204,115884,40.528451,-124.421501,18.717,-19790.0,-3678.0,-2010.2,11.2,12.9,17.4,2022,12,24,8,58,33.91,1.08,0,0,74,52,-9.0,0.032,1,2022-12-24T08:58:33.910Z
1011025,115885,40.505444,-124.338672,18.26,-12775.7,-6232.8,-2466.7,8.9,9.7,20.3,2022,12,22,5,34,15.81,1.28,7,3,115,69,0.007,0.056,1,2022-12-22T05:34:15.810Z
1009702,115886,40.641337,-123.913745,21.213,23203.0,8857.5,486.0,7.2,4.1,3.9,2022,12,21,2,53,42.47,1.6,6,11,40,62,0.005,0.037,1,2022-12-21T02:53:42.470Z
1014904,115887,40.540653,-124.23881,18.595,-4313.8,-2322.9,-2131.8,4.1,4.2,3.4,2023,1,26,5,47,35.8,1.04,0,4,53,50,0.0,0.032,1,2023-01-26T05:47:35.800Z
nc73821106,115888,40.592468,-124.324504,20.41,-11567.8,3430.9,-316.8,8.8,4.7,6.2,2022,12,20,10,52,39.33,3.28,16,18,40,38,0.012,0.023,1,2022-12-20T10:52:39.330Z
1014370,115891,40.551383,-124.237109,19.804,-4169.4,-1131.4,-923.2,4.2,2.6,4.4,2023,1,15,15,14,5.79,1.41,0,0,83,88,-9.0,0.033,1,2023-01-15T15:14:05.790Z
1015355,115892,40.562484,-124.238761,21.996,-4308.9,101.2,1269.6,22.4,12.6,13.3,2023,2,4,4,46,36.81,1.28,0,0,9,8,-9.0,0.019,1,2023-02-04T04:46:36.810Z
1010969,115894,40.599744,-123.91416,22.193,23175.1,4238.8,1466.1,7.9,6.6,8.0,2022,12,22,4,23,8.9,0.67,8,1,58,52,0.011,0.062,1,2022-12-22T04:23:08.900Z
1010811,115896,40.531283,-124.390633,14.706,-17174.9,-3363.5,-6020.8,11.7,11.8,24.8,2022,12,22,0,27,26.86,0.83,1,2,11,13,0.002,0.051,1,2022-12-22T00:27:26.860Z
1010991,115897,40.620276,-124.066211,16.115,10299.9,6518.8,-4612.3,5.8,3.8,8.3,2022,12,22,4,49,53.93,0.84,0,0,42,35,-9.0,0.036,1,2022-12-22T04:49:53.930Z
1008845,115898,40.550366,-123.97373,21.206,18138.1,-1244.4,479.1,7.7,8.0,5.4,2022,12,20,16,1,13.35,1.61,14,14,54,53,0.012,0.034,1,2022-12-20T16:01:13.350Z
1013091,115899,40.664461,-123.888298,22.876,25352.6,11425.4,2148.9,8.0,5.8,5.7,2022,12,27,17,40,9.72,1.83,9,8,19,12,0.015,0.029,1,2022-12-27T17:40:09.720Z
1010330,115900,40.467965,-123.813485,22.816,31729.8,-10394.7,2089.5,5.9,5.8,4.1,2022,12,21,13,41,59.44,0.69,12,9,17,10,0.019,0.023,1,2022-12-21T13:41:59.440Z
1018850,115905,40.543209,-123.894735,23.038,24830.1,-2039.2,2311.1,8.7,8.1,9.4,2023,5,28,1,45,53.6,1.36,0,0,20,13,-9.0,0.043,1,2023-05-28T01:45:53.600Z
1010994,115907,40.746741,-123.977279,21.615,17811.6,20562.1,888.1,11.6,8.2,8.2,2022,12,22,4,53,56.34,0.79,3,2,2,2,0.011,0.072,1,2022-12-22T04:53:56.340Z
1011219,115908,40.517802,-124.418848,18.33,-19566.8,-4860.5,-2397.0,7.0,7.9,10.6,2022,12,22,9,21,28.58,1.4,0,0,121,90,-9.0,0.033,1,2022-12-22T09:21:28.580Z
nc73838976,115909,40.533541,-124.380322,24.284,-16301.2,-3112.8,3557.6,2.9,4.4,3.6,2023,1,28,23,56,58.58,3.85,1,4,34,31,0.004,0.045,1,2023-01-28T23:56:58.580Z
1009449,115910,40.556144,-124.217342,16.709,-2495.0,-602.8,-4018.0,11.3,5.3,11.5,2022,12,20,23,19,53.78,1.4,1,3,29,23,0.001,0.026,1,2022-12-20T23:19:53.780Z
1012378,115911,40.53608,-124.261694,18.438,-6252.3,-2830.8,-2289.4,6.2,5.7,8.9,2022,12,24,20,6,9.28,0.83,0,0,37,25,-9.0,0.025,1,2022-12-24T20:06:09.280Z
nc73823611,115912,40.561629,-124.281917,16.527,-7963.8,6.3,-4199.4,8.2,6.7,9.3,2022,12,23,10,18,25.61,1.66,0,0,18,9,-9.0,0.023,1,2022-12-23T10:18:25.610Z
1008313,115913,40.527848,-124.408057,17.991,-18651.3,-3744.9,-2735.9,14.8,13.7,23.7,2022,12,20,10,44,46.93,2.7,0,0,66,41,-9.0,0.04,1,2022-12-20T10:44:46.930Z
nc73822606,115915,40.601624,-124.109888,23.471,6603.4,4447.5,2744.0,9.0,5.4,7.0,2022,12,21,17,59,17.64,1.95,0,0,50,32,-9.0,0.042,1,2022-12-21T17:59:17.640Z
nc73822376,115916,40.526583,-124.389217,23.091,-17055.5,-3885.4,2363.8,4.1,2.0,3.8,2022,12,21,8,6,55.82,1.8,3,4,62,49,0.004,0.042,1,2022-12-21T08:06:55.820Z
1012851,115918,40.530188,-124.357503,17.786,-14368.6,-3485.1,-2941.0,11.4,10.6,14.4,2022,12,26,2,4,21.82,1.88,0,0,69,34,-9.0,0.033,1,2022-12-26T02:04:21.820Z
1013241,115919,40.518042,-124.421973,19.245,-19831.6,-4833.8,-1481.8,7.2,8.1,8.4,2022,12,29,9,57,25.64,1.27,0,0,147,142,-9.0,0.031,1,2022-12-29T09:57:25.640Z
nc73834656,115920,40.536068,-124.229598,22.279,-3533.6,-2832.2,1551.8,47.4,22.7,29.6,2023,1,20,16,55,16.01,1.95,0,0,5,5,-9.0,0.043,1,2023-01-20T16:55:16.010Z
1010115,115923,40.527592,-124.395695,17.872,-17604.1,-3773.4,-2855.0,9.7,12.9,15.4,2022,12,21,10,16,11.52,0.7,0,0,52,39,-9.0,0.034,1,2022-12-21T10:16:11.520Z
1014235,115925,40.547107,-124.241007,20.258,-4499.7,-1606.3,-468.5,22.4,12.3,14.0,2023,1,11,13,29,12.55,1.57,0,0,3,3,-9.0,0.017,1,2023-01-11T13:29:12.550Z
nc73822071,115926,40.578023,-124.142033,22.378,3882.5,1826.8,1650.7,15.5,8.2,13.6,2022,12,20,23,22,14.84,1.65,0,0,37,19,-9.0,0.028,1,2022-12-20T23:22:14.840Z
1009086,115927,40.649772,-124.108765,23.159,6696.1,9794.2,2431.7,11.1,4.1,3.3,2022,12,20,18,48,15.44,0.97,1,3,0,0,0.0,-9.0,1,2022-12-20T18:48:15.440Z
1010944,115928,40.522054,-124.437793,19.561,-21171.2,-4388.3,-1165.6,17.6,16.7,21.0,2022,12,22,3,55,53.76,1.44,0,0,86,72,-9.0,0.03,1,2022-12-22T03:55:53.760Z
1009126,115929,40.535262,-124.348088,18.65,-13570.5,-2921.6,-2077.0,1.4,1.5,4.3,2022,12,20,19,16,2.56,1.29,0,8,72,49,0.009,0.035,1,2022-12-20T19:16:02.560Z
1011746,115930,40.545056,-124.338558,16.892,-12762.3,-1834.0,-3835.0,6.6,2.1,4.2,2022,12,23,4,9,54.97,1.0,2,0,27,17,0.0,0.056,1,2022-12-23T04:09:54.970Z
1013986,115931,40.528613,-124.407137,19.746,-18573.3,-3660.0,-981.1,27.5,21.4,32.0,2023,1,4,16,29,54.98,1.61,0,0,21,18,-9.0,0.053,1,2023-01-04T16:29:54.980Z
1011295,115932,40.521582,-124.410376,18.015,-18848.6,-4440.7,-2712.1,7.6,7.0,12.5,2022,12,22,10,55,51.79,0.98,1,2,102,87,0.002,0.043,1,2022-12-22T10:55:51.790Z
nc73822556,115933,40.609167,-124.082137,23.49,8952.4,5285.2,2763.5,7.3,5.3,4.5,2022,12,21,16,28,15.95,3.99,0,0,30,17,-9.0,0.034,1,2022-12-21T16:28:15.950Z
1015927,115934,40.583089,-124.197974,18.563,-854.5,2389.4,-2164.1,10.8,4.4,13.1,2023,2,18,6,52,19.62,1.07,3,0,52,19,0.003,0.049,1,2023-02-18T06:52:19.620Z
1009004,115935,40.578166,-124.194775,18.338,-583.7,1842.6,-2389.3,14.6,5.6,12.6,2022,12,20,17,56,5.88,1.14,0,0,56,30,-9.0,0.032,1,2022-12-20T17:56:05.880Z
1013053,115936,40.505847,-124.445565,18.115,-21832.2,-6188.0,-2612.2,9.1,11.3,22.6,2022,12,27,1,23,41.48,0.94,0,0,54,41,-9.0,0.026,1,2022-12-27T01:23:41.480Z
nc73822231,115937,40.538826,-124.051546,19.942,11548.3,-2525.8,-784.9,6.6,5.6,7.1,2022,12,21,4,18,46.37,2.04,4,18,24,68,0.011,0.021,1,2022-12-21T04:18:46.370Z
1009509,115938,40.548844,-124.244954,18.361,-4833.9,-1413.4,-2365.6,7.1,3.9,5.8,2022,12,21,0,5,31.51,1.34,0,0,76,75,-9.0,0.026,1,2022-12-21T00:05:31.510Z
1016624,115939,40.61473,-124.134163,19.794,4547.7,5902.9,-932.9,43.1,15.2,26.8,2023,3,13,0,48,17.15,0.83,0,0,24,1,-9.0,0.041,1,2023-03-13T00:48:17.150Z
1008975,115940,40.613949,-123.867489,23.668,27123.7,5816.2,2940.6,13.6,10.0,8.4,2022,12,20,17,35,32.28,1.17,6,8,16,16,0.016,0.081,1,2022-12-20T17:35:32.280Z
1012120,115941,40.59307,-124.123104,14.921,5484.8,3497.7,-5805.6,25.0,18.6,25.2,2022,12,24,4,18,59.67,0.99,0,0,18,6,-9.0,0.044,1,2022-12-24T04:18:59.670Z
nc73822906,115942,40.612557,-124.109204,17.862,6660.8,5661.6,-2864.7,6.6,4.3,3.0,2022,12,22,5,24,43.89,2.65,2,3,92,56,0.001,0.052,1,2022-12-22T05:24:43.890Z
1013772,115943,40.648132,-124.020426,18.434,14172.8,9612.1,-2293.3,5.1,2.9,6.2,2023,1,2,9,44,23.85,0.93,4,13,51,47,0.01,0.036,1,2023-01-02T09:44:23.850Z
1011141,115948,40.596672,-124.117236,17.939,5981.5,3897.6,-2788.1,3.2,2.3,3.1,2022,12,22,7,50,48.84,1.53,1,3,90,79,0.0,0.044,1,2022-12-22T07:50:48.840Z
1013220,115949,40.541597,-124.33759,18.004,-12680.6,-2218.1,-2722.7,12.9,9.0,12.4,2022,12,29,7,31,23.04,0.85,0,0,62,34,-9.0,0.042,1,2022-12-29T07:31:23.040Z
1009309,115950,40.620972,-124.079867,20.025,9143.9,6596.0,-700.7,3.8,3.2,4.6,2022,12,20,21,24,28.72,0.9,1,3,34,17,0.0,0.045,1,2022-12-20T21:24:28.720Z
1012844,115951,40.600236,-124.10118,23.726,7340.8,4293.4,2999.4,7.8,4.1,5.2,2022,12,26,1,46,2.92,1.45,0,4,63,20,0.003,0.042,1,2022-12-26T01:46:02.920Z
1011129,115953,40.51958,-124.424276,19.423,-20026.4,-4663.0,-1303.6,17.7,12.0,25.9,2022,12,22,7,33,35.58,1.14,0,0,69,45,-9.0,0.035,1,2022-12-22T07:33:35.580Z
1010376,115954,40.660124,-124.015853,18.286,14558.6,10943.7,-2441.1,5.3,4.9,6.6,2022,12,21,14,33,24.3,1.52,0,0,39,28,-9.0,0.035,1,2022-12-21T14:33:24.300Z
nc73824646,115955,40.644027,-124.025635,18.579,13732.4,9156.2,-2147.5,3.5,3.6,3.1,2022,12,25,12,29,55.12,1.64,2,5,58,45,0.002,0.051,1,2022-12-25T12:29:55.120Z
1010242,115956,40.544539,-124.239119,18.506,-4339.8,-1891.4,-2221.3,5.4,6.5,6.1,2022,12,21,12,21,21.71,0.97,0,0,42,32,-9.0,0.035,1,2022-12-21T12:21:21.710Z
