20130101  10331753   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100000
20130201  12253759   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100001
20130215  11270071   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100002
20130309   6080471   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100003
20130507  11322265   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100004
20130513   2293191   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100005
20130602   2494307   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100006
20130707   4241331   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100007
20131010  21224632   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100008
20131125   9214939   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100009
20140117  11472979   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100010
20140206  22150494   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100011
20140306   3113853   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100012
20140419   8483599   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100013
20140423  21375444   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100014
20140425  20524184   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100015
20140425   8382553   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100016
20140625  14245173   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100017
20140828   8410203   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100018
20140922   9390023   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100019
20141010   9411243   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100020
20141214  12432931   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100021
20150110  21450968   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100022
20150322  12044439   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100023
20150808  10500031   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100024
20150915  13135177   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100025
20151008  14440441   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100026
20151111   8060805   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100027
20151203   2465571   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100028
20151220  10284021   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100029
20160118  11120845   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100030
20160526   9475853   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100031
20160919   6575165   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100032
20161212    181805   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100033
20170104  13010417   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100034
20170222   8430281   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100035
20170326  11012655   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100036
20170326  11013095   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100037
20170327   7451741   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100038
20170714  17150460   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100039
20170806  21321888   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100040
20170808     91887   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100041
20170822  21251184   40.2678  -124.5216      5.960   0.00    0.00    0.00   0.00     100042
